"","fintech_res.sigma.filt_fintech.","cbank_res.sigma.filt_cbank."
"431",1.71986928296564,-0.218259380939063
"432",1.47178682977923,0.508196363514852
"433",0.968046559583976,-0.57341898669064
"434",-1.65198758878043,-2.43517282227069
"435",1.64565876097822,0.519665501053406
"436",1.4168483272427,0.641678037191236
"437",-2.04800104306631,-0.496817431033665
"438",-1.46143469649369,-0.234035433584768
"439",-0.0260490326854129,-0.0553887868058011
"440",0.856589914309527,0.984960663235199
"441",0.493506909149749,-0.551762395587317
"442",-0.145636683902873,-0.457655795269271
"443",1.03138491186407,-0.0640013902648838
"444",-0.407973877782868,0.182922188403996
"445",-0.831402736557499,-1.7723417265639
"446",-0.545428480904289,-0.405843853827307
"447",-0.107550131043513,0.138409935794758
"448",-0.455021161182754,-0.639986410674509
"449",2.10986243350978,1.58653236307986
"450",2.42620030966064,1.43818113184342
"451",0.102731464987313,0.0655587428391683
"452",0.458898915900422,0.241389551173256
"453",-0.0941505885637122,1.16169404934485
"454",-1.01584947825154,0.289390487066693
"455",0.158070663053171,-0.572570386882707
"456",-0.997206880064485,-0.226853953979842
"457",-1.00279083606638,-0.00847737489630866
"458",0.168904582203213,0.251369311967794
"459",-0.527211349112302,0.540373204371348
"460",1.25553404259091,2.88484543570794
"461",-0.351381503382276,0.672468673465332
"462",-0.534696961416261,-0.410219621920986
"463",0.572617500308397,0.591025074474472
"464",-0.89495239789387,-1.76202512304292
"465",-0.767269164301746,0.290649071414628
"466",1.1398871483952,-0.771091206340214
"467",-1.94107004615187,-0.474859539448584
"468",-0.0904708982156192,-0.724307101480897
"469",-1.8731711403457,0.564968370377305
"470",-0.220241337343067,-0.0329117645805353
"471",-4.0063844586282,-2.72853200233028
"472",0.0817103259013889,-0.222535820033314
"473",0.112984358358076,-1.6372787256502
"474",-0.0296714438203222,-0.976347386699121
"475",2.05322578680971,1.31204245823246
"476",-0.560347931352678,-0.953452761762574
"477",-0.23057327683281,-0.850821309708933
"478",0.647684825302353,1.51672761993842
"479",-0.329906274259106,0.601728207934368
"480",-1.6283476302246,-1.00722846653564
"481",0.661632394179691,1.76500314251533
"482",0.609625550545705,-0.278550613213682
"483",0.657818495257805,0.168827612614286
"484",-1.4995443565101,-0.381728532131768
"485",-0.645202155918231,-0.0329155292669733
"486",1.73043588395337,0.423027571030026
"487",0.15532477803522,0.683096140194267
"488",-0.167639773986547,0.0373471721384918
"489",-0.564503115545165,1.18192232528119
"490",-0.224004349911197,-0.130903540750544
"491",-0.427345847776254,-4.14101119946352
"492",-0.480744562060385,-0.238400962131044
"493",0.0235205682165374,0.312966209303133
"494",-1.02608825216138,-0.0814481759740004
"495",0.436091339341343,0.39877752204798
"496",2.30055054730788,0.446671518713578
"497",-0.503927345809045,-0.770515093595656
"498",0.289038526758137,-0.0917662616367613
"499",-1.24354403848385,-0.0694726490853635
"500",-0.245469107670651,0.230413722835513
"501",0.287422142961959,0.572564783267395
"502",0.853871612437111,0.59539889900174
"503",1.3104778869761,0.894616926319529
"504",1.85571202473017,-1.04590187628156
"505",-0.139930514215024,0.22039915052877
"506",-0.959722485210181,-0.889265368582216
"507",-0.281363914996112,-0.38735626637874
"508",0.589140660809339,0.234581257099479
"509",-0.768583287257634,-0.37524792454225
"510",2.03120334016928,0.60728945941851
"511",-0.418096261851825,0.315520454131188
"512",-1.19079272667163,-0.0142090911497889
"513",-0.202146516748085,-0.0291694133351254
"514",0.312317160664486,-0.810139679963657
"515",-2.20134029481765,-1.69063340779928
"516",0.0455678281079737,-0.176273076531103
"517",-0.16697879164481,-0.539549939600776
"518",-0.155975575416986,0.280441759108591
"519",0.0286170603934166,0.340108603577268
"520",1.55894373032176,-0.943995015990412
"521",-0.0546621111227127,-0.58430891459605
"522",0.148891029722645,-1.06088828216947
"523",-1.38213288322683,-1.10995646779062
"524",0.382807039186698,0.721512784780184
"525",-1.3746538837284,-0.0904128086020308
"526",0.905237643966433,0.815012514422251
"527",0.811671238165953,-0.0354222012918878
"528",0.511703157836364,0.395000661748974
"529",-0.109577557217138,-0.0298749392386809
"530",-0.254651529271652,-0.0475983268539316
"531",0.479847257317556,0.96417486520585
"532",-0.0429906817350998,-0.447071969018965
"533",-0.11950779859646,-1.49748043563021
"534",-1.01458972414423,-2.04685771854595
"535",-0.985570861533062,-2.97669299286736
"536",-1.45300703203526,-2.43196752328708
"537",-0.760218010024266,-0.739213395128107
"538",0.614802057898386,0.540437323047611
"539",-0.794196676434542,0.628495647674165
"540",1.45260447260963,0.659231371410085
"541",-0.76794340394131,-0.0625948288862183
"542",0.179923130774775,-0.477493491395073
"543",0.761340455954001,0.300344697886887
"544",0.501677226875202,-0.480566333635635
"545",3.29691819824933,0.32934327907888
"546",-0.0797243329369323,-0.933423274482574
"547",-0.046547400079971,-0.575138001381908
"548",0.529273160605467,-0.593516361649613
"549",-0.131504562498502,-0.145585636455835
"550",-1.24905067239853,-1.1303066908634
"551",1.4479673440515,2.30809259609467
"552",-0.0347096590988347,-1.08267854703231
"553",0.714929974949652,-0.483268383985334
"554",-0.997876563249427,-0.104266777455272
"555",2.11461246216648,0.323815855705204
"556",0.572454783414851,0.363370828914715
"557",0.691548560457916,2.05507498864752
"558",1.454923738152,0.719190576302652
"559",0.677446040545305,0.370229409844873
"560",2.12520871869868,0.0543273869193173
"561",-0.187031360757955,-0.297370851080554
"562",-0.847806107883579,1.39143492212361
"563",0.511072039772295,0.0850125625633156
"564",0.29587858635425,0.0401166745225731
"565",-1.59056084566167,-1.33093226708663
"566",-0.442444017461349,-0.762835936736546
"567",0.631207731949033,0.260707994275853
"568",-0.139331311149447,-0.0429625936504988
"569",-0.652788119200407,-0.440917216011302
"570",0.540080003736793,-0.0844299956991671
"571",-0.768760410378928,-0.502215452509709
"572",-2.43165560955322,0.782630993608939
"573",0.452822250873881,-0.438698987745331
"574",-0.761340515263746,-0.94910136337884
"575",-0.188532793275731,0.753356963643184
"576",0.486071607839229,0.797796324095592
"577",0.856029434988166,-0.775333660138967
"578",0.308195838838493,1.51456939935959
"579",0.907336601016085,1.04610146737613
"580",-1.48698234340882,0.368195333818212
"581",-0.295086681640319,0.355295358323315
"582",0.103559411487565,-0.259928853805169
"583",-1.27824431690962,-0.652565392620775
"584",-0.06490027033134,0.98288615625994
"585",1.07531264640425,0.0436518039989857
"586",-0.54165252126624,0.673854320279603
"587",-0.0730797700662522,1.31789475444745
"588",0.39345669957705,-0.461041267440438
"589",3.57800736191428,-0.577793863344213
"590",-1.32081580914967,-0.642941283299493
"591",-0.844741683206176,-0.0610557711857824
"592",-0.629427822189465,0.295888653148457
"593",0.44115860809362,-0.020798786704665
"594",0.421369455006485,-0.0348248076074818
"595",0.410418376316977,0.751175320600052
"596",-0.925297269523859,0.75990488241234
"597",0.495862331168285,-0.316064509389692
"598",-0.111223957913031,-1.89090286528781
"599",-1.27118384075108,-1.6073827815647
"600",0.0299628751152563,0.537015327649875
"601",-0.06893163249501,-0.429510990287313
"602",0.570181650654289,-1.23322861503108
"603",-0.671643418525101,-0.550707260546444
"604",0.494183132747361,0.227536055125495
"605",1.12339570627143,0.290042164592031
"606",-0.717622401494475,-0.489225179280879
"607",-0.175143026084164,0.302159215317589
"608",-0.996000888841537,-0.930253116825654
"609",-1.35164665584739,1.59464346960293
"610",0.0249736059594632,0.728117422609521
"611",-0.169925338990674,-0.3209310612712
"612",-0.242777450250046,-0.392355850000572
"613",0.142376642885729,-0.81117559954351
"614",0.30471839352095,-0.488383155334802
"615",0.230924602517262,-0.509744344242155
"616",-0.0233662408986426,-0.540208711224704
"617",1.45568100341374,0.738360855451567
"618",0.200750814477573,-0.0454549436515396
"619",0.629305490735817,-0.0694362757419694
"620",0.612058812980098,-0.535404435469043
"621",-0.149438845023392,-0.105336484757452
"622",0.00596644158084071,-0.0915447223561658
"623",2.10242982619931,2.02492893026411
"624",1.49849721058579,0.0480857559368167
"625",0.753259577865561,1.27830336502029
"626",-0.18959971183173,-0.306425868733233
"627",0.0736254209259561,0.777429943409771
"628",-1.66514379399552,0.417319778728461
"629",-1.98451669231793,-1.0650300446242
"630",0.726123613338396,-0.0588105773352565
"631",0.600497952691852,-0.431978539561235
"632",0.484522724849444,0.764476323500736
"633",-1.16000280913763,0.395513767073202
"634",0.842498962905733,0.786309043992072
"635",0.211014263385452,-0.696802897426706
"636",1.38332336068525,1.091736765953
"637",0.56208122379644,-0.293065316391483
"638",0.312816585002621,-0.735438455325282
"639",1.14433151453815,1.04407826163299
"640",-1.39094090946868,-0.976838819863319
"641",1.55006523511487,-0.0762980904500983
"642",-0.0691944809657958,-0.0509124567795275
"643",0.981545377911175,0.336156623812785
"644",-0.445087437240124,-0.418296130613378
"645",0.611540661698376,-0.892106614873797
"646",-0.0536661058341304,-0.957461757846538
"647",0.663107661586079,-0.147584408380232
"648",0.88228808043492,0.33108516087863
"649",-1.55614300918769,-0.984891410603691
"650",0.754380595235848,-0.149567846437909
"651",-2.38308687488292,-1.57525059190561
"652",-4.8952208746317,-8.98166823822278
"653",0.43907878779209,1.78533389332728
"654",0.754795251805163,-0.111618178375804
"655",1.71303483831319,0.133773785020443
"656",1.22378693802833,-0.11923050649519
"657",0.241887012414574,-0.441176310484374
"658",-0.252398066765924,0.867529835503536
"659",1.65532922051743,0.271773025339812
"660",-0.317795958007638,-0.362982009053269
"661",0.279397424759276,0.938274310993258
"662",1.52441519245767,1.24961575864111
"663",0.516533428086682,-0.488833057624439
"664",-0.696412990240663,0.554583056791108
"665",1.39991783957175,0.877200477741522
"666",1.23696796310663,-0.202792215074616
"667",0.797024260482829,-0.843235122526389
"668",0.0138188388444051,-0.642861605628322
"669",-2.04534862977925,0.845817901461879
"670",1.00858398794787,0.58531051108616
"671",-2.94484429586987,-1.96561232822107
"672",1.37913333139457,1.24918433230605
"673",0.894621518339734,0.508114332229556
"674",0.0348448081782248,0.262175840715218
"675",0.0122622279541946,0.769499259622981
"676",-0.787701600519592,-0.66773955565254
"677",-2.37399435756988,-1.55522726360872
"678",1.43020573933841,0.390691940595133
"679",-0.898957502543447,-0.0335746338435471
"680",-0.583872275572312,-0.326828196140674
"681",-0.113802272809199,-0.663214097943326
"682",-2.19999102551089,-0.723381887259687
"683",0.418759372720842,0.51541486877789
"684",-0.594315897250207,-1.96997991795844
"685",0.444961989233049,-1.44922871267791
"686",0.249869302093867,1.03843598531551
"687",-1.77827309134211,-1.78466219266479
"688",0.861869241120295,0.93056189633706
